period,since,until,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,effective_status,creative_id,video_id,ig_media_id,conversion_domain,spend_zar,impressions,reach,frequency,cpm_zar,outbound_clicks,outbound_ctr_pct,cost_per_outbound_click_zar,landing_page_views,lpv_per_outbound_click,add_to_cart,atc_per_lpv,initiate_checkout,ic_per_atc,website_purchases,purchase_per_ic,purchase_per_lpv,purchase_value_zar,cpa_zar,attributed_roas,video_plays,thruplays,p25,p50,p75,p95,p100,avg_play_time_s,thruplay_per_play,p25_per_play,p100_per_play,outbound_click_per_play,saves,comments,reactions,ig_follows,source
P28,2026-07-12,2026-08-08,120239424374910393,DPA_Product_Viewers,120239424374890393,PASTRY_DPA_Broad_Acq_2,120239423593780393,PASTRY_DPA_Broad_Acquisition,ACTIVE,26206822805650383,,18110751434162734,,7784.03,153816,45719,3.364378,50.61,3203,2.082,2.43,2906,0.907,685,0.236,377,0.55,87,0.231,0.0299,68554.97,89.47,8.81,0,0,0,0,0,0,0,,,,,,20,1,171,23,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752560730393,PASTRY_TEST_W1_4_STRETCH-MARK_ROUTINE_18082188059569414,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,CAMPAIGN_PAUSED,2137843480105917,1279828150741897,18117519449506692,pastryskincare.co.za,715.07,14845,10580,1.403119,48.17,566,3.813,1.26,512,0.905,83,0.162,30,0.361,7,0.233,0.0137,6313.0,102.15,8.83,13802,1994,1680,1245,1005,796,617,11,0.144,0.122,0.045,0.041,62,1,137,2,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752487940393,PASTRY_TEST_W1_01_CERT_CANARY_17980098578992167,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,CAMPAIGN_PAUSED,2050311515844483,1794498635041481,18099052280209045,pastryskincare.co.za,118.38,2438,2089,1.167066,48.56,56,2.297,2.11,48,0.857,10,0.208,3,0.3,1,0.333,0.0208,660.0,118.38,5.58,2210,303,393,235,179,142,117,8,0.137,0.178,0.053,0.0253,13,,15,1,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752558630393,PASTRY_TEST_W1_3_BODY_PIGMENTATION_BY_AREA_18097918024986477,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,CAMPAIGN_PAUSED,1048949520952779,1914320649954655,18186499423401828,pastryskincare.co.za,32.32,786,702,1.119658,41.12,21,2.672,1.54,21,1.0,0,0.0,1,,1,1.0,0.0476,622.25,32.32,19.25,694,209,615,399,285,217,207,3,0.301,0.886,0.298,0.0303,,,,0,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239422736530393,The Pastry Premium Body,120239422623010393,AS2_Body_Care_Broad,120239422422250393,PASTRY_Main_Revenue,CAMPAIGN_PAUSED,2412338129276655,2092639671599573,17929594761095845,,5790.79,120051,34603,3.469381,48.24,1986,1.654,2.92,1710,0.861,377,0.22,168,0.446,46,0.274,0.0269,39983.5,125.89,6.9,103809,5879,6492,2562,1606,1068,944,4,0.057,0.063,0.009,0.0191,4,5,202,3,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239422623020393,The perfect gift for yourself ad,120239422623010393,AS2_Body_Care_Broad,120239422422250393,PASTRY_Main_Revenue,CAMPAIGN_PAUSED,2029084745161865,1718159162937839,18086327558629012,,8281.63,231113,89055,2.595172,35.83,3120,1.35,2.65,2769,0.887,557,0.201,336,0.603,71,0.211,0.0256,55509.75,116.64,6.7,203728,14842,23928,12951,8972,5921,5088,4,0.073,0.117,0.025,0.0153,141,8,706,25,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752556990393,PASTRY_TEST_W1_2_UNDERARM_PIGMENTATION_AND_SWEAT_18110742607583088,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,CAMPAIGN_PAUSED,1105133075290115,1376924207957298,18348472762247625,pastryskincare.co.za,14.28,171,149,1.147651,83.51,3,1.754,4.76,2,0.667,2,1.0,0,0.0,0,,0.0,0.0,,,156,21,26,21,15,10,8,13,0.135,0.167,0.051,0.0192,,,2,0,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752562960393,PASTRY_TEST_W1_5_HAND_CREAMS_BY_NEED_18088164878137902,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,CAMPAIGN_PAUSED,2000824997974370,1393923599331521,18109345202471107,pastryskincare.co.za,45.83,597,508,1.175197,76.77,19,3.183,2.41,19,1.0,5,0.263,1,0.2,0,0.0,0.0,0.0,,,545,77,103,80,66,53,48,6,0.141,0.189,0.088,0.0349,,,6,0,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120246229373460393,5 years of Pastry Skincar,120246229373450393,AS2 test.,120243641897420393,main,CAMPAIGN_PAUSED,1016327727870773,997715983092345,18124521952640426,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120246229373440393,Looks like there’s a Pastry S,120246229373450393,AS2 test.,120243641897420393,main,CAMPAIGN_PAUSED,1011306704837234,1672595620672869,18109298293942058,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120246229373430393,"A trip for stretch marks,",120246229373450393,AS2 test.,120243641897420393,main,CAMPAIGN_PAUSED,1661405598251187,983231577847209,18585152830028876,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120246229373470393,Anti-Pigment Hand Cream,120246229373450393,AS2 test.,120243641897420393,main,CAMPAIGN_PAUSED,1542319103969645,999896326092090,17892363399551598,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120243642260550393,The Pastry Skincare Brightening Oil,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,CAMPAIGN_PAUSED,3510751079075102,1641367773745950,18115459114826723,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120243642257330393,Salicylic Acid + Vitamin C,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,CAMPAIGN_PAUSED,1487817019559391,25861228210220968,18088093730346995,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120243641897440393,A trip for stretch marks,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,CAMPAIGN_PAUSED,1052941484078554,1689150382402402,18080572940228591,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120243642264470393,It’s the long weekend,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,CAMPAIGN_PAUSED,1014884021106011,1921319731776573,18104764099783085,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239425444650393,160K_Trust,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,CAMPAIGN_PAUSED,760239677131862,,18106524350510957,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120243587895060393,Ingredient_Science,120243587895120393,AS2_Body_Care_Broad,120243587895050393,PASTRY_Main_Revenue - Copy,CAMPAIGN_PAUSED,1509938747279557,,,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239425444640393,Mini_Kit_Entry,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,CAMPAIGN_PAUSED,1451951969918331,,17982298493806433,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239425444660393,Dark_Underarms,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,CAMPAIGN_PAUSED,1635050247942247,,18109564912759297,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239424940610393,Nobody_Talks_About_It,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,CAMPAIGN_PAUSED,1823463661680081,,18092985185039002,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239425444670393,Your_Body_Deserves_Actives,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,CAMPAIGN_PAUSED,1635050247942247,,18109564912759297,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120242903364060393,Brand_Story,120242903364040393,AS2_Body_Care_Broad,120242903364050393,PASTRY_Main_Revenue - Copy,CAMPAIGN_PAUSED,3368191686688839,862925869415455,18097443343970863,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239422780760393,Not a single lie ad,120239422623010393,AS2_Body_Care_Broad,120239422422250393,PASTRY_Main_Revenue,WITH_ISSUES,1483521409561432,1529064368707257,,,3012.19,85506,26339,3.246365,35.23,1310,1.532,2.3,325,0.248,210,0.646,113,0.538,22,0.195,0.0677,18138.5,136.92,6.02,74698,3723,7476,3988,2664,1622,1391,3,0.05,0.1,0.019,0.0175,13,8,114,1,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239422422240393,new… Pastry Premium,120239422422230393,AS1_Hyperpigmentation,120239422422250393,PASTRY_Main_Revenue,WITH_ISSUES,36594101976905126,1520450669559823,,,12934.85,271096,51097,5.305517,47.71,5913,2.181,2.19,5139,0.869,1176,0.229,569,0.484,136,0.239,0.0265,113629.94,95.11,8.78,44861,3983,3196,2197,1631,1119,845,7,0.089,0.071,0.019,0.1318,58,3,859,41,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120239422499600393,hand cream,120239422422230393,AS1_Hyperpigmentation,120239422422250393,PASTRY_Main_Revenue,WITH_ISSUES,1006687488994923,,18327470974255215,,2039.38,25693,15799,1.626242,79.37,365,1.421,5.59,512,1.403,192,0.375,96,0.5,36,0.375,0.0703,28374.5,56.65,13.91,0,0,0,0,0,0,0,,,,,,37,,,7,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247999500510393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS__FIVE_YEARS_EVERGREEN,120247983149820393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,PAUSED,1672356397190835,3444115785767368,17951195124249902,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752611270393,PASTRY_TEST_W3_14_UNDERARM_ROUTINE_18326815609264405,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1754580525794575,1211001868769387,17954894079204205,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752594940393,PASTRY_TEST_W3_11_BODY-WASH_SELECTION_18580945912058801,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,795955873574185,947375435055153,17948706084037527,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752640290393,PASTRY_TEST_W4_17_ROUGH-BUMP_ROUTINE_18073328642536924,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1297965305546009,1250369430507064,18087857618645491,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752654130393,PASTRY_TEST_W4_19_PIGMENTATION_COMBO_UPGRADE_17856576477655752,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,947326541716183,2215771099210119,18213390817354295,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752598620393,PASTRY_TEST_W3_12_BODY-ACNE_SOLUTION_17999035397957060,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1673149103765536,1024884870346149,17894570910595157,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752748990393,PASTRY_TEST_W5_24_DARK-UNDERARM_INGREDIENTS_18102467252120977,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,28412527811717756,1065523956033626,18328649092285943,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752783500393,PASTRY_TEST_W6_28_SUNDAY_BRIGHTENING_RESET_17881765914398772,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1785081939314835,4644644882439368,17883648963676850,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752581060393,PASTRY_TEST_W2_9_INNER-THIGH_COMBINATIONS_18105784600883202,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,2504456496703261,1765130831287915,18168673036456579,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752645630393,PASTRY_TEST_W4_18_HYALURONIC_HAND_CARE_17895285492330802,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1069211098994928,1354177509656817,17979766230098990,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752800490393,PASTRY_TEST_W6_30_CUSTOMER_RESULTS_18121576474691632,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,2851210671894413,1370974308307015,18111725939083523,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752604380393,PASTRY_TEST_W3_13_BODY-SPECIFIC_SERUM_18104046586750753,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1760670345281405,1040029292069207,18101142794223347,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752758250393,PASTRY_TEST_W5_25_BIKINI-LINE_ROUTINE_18187378537374577,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1042744574782765,1362739972731938,18025301141894839,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752775440393,PASTRY_TEST_W6_27_HAND-CARE_ROUTINE_17887834035599760,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,938383165957937,1048111064642800,17910359835262891,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752743650393,PASTRY_TEST_W5_23_YOUTHFUL_EVEN-TONED_HAND_ROUTINE_17985939989841013,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,2276491979765953,2925957237759333,17904472326308106,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752687590393,PASTRY_TEST_W5_22_ANTI-PIGMENT_HAND_CREAM_17917436073164929,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1381536034157626,1503052235196929,18114829018731601,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752617640393,PASTRY_TEST_W3_15_TOP_FIVE_BEST_SELLERS_18091417490097031,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1738342593737521,1616827743571675,17901773928549544,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752573780393,PASTRY_TEST_W2_8_SIX-WEEK_CUSTOMER_JOURNEY_18126168892676101,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1036641345651931,1356857919885627,18409947541159460,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752676520393,PASTRY_TEST_W5_21_DRY-BRUSHING_ROUTINE_18060148352778028,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,2542175119584393,1798106507850856,18335920453251541,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752569710393,PASTRY_TEST_W2_6_INNER-THIGH_ROUTINE_18102207944107795,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1078726171766785,2555843638218482,18362479630212526,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752571330393,PASTRY_TEST_W2_7_KERATOSIS-PILARIS_ROUTINE_18075601187329451,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,2101839031212801,1028459383291355,18480202000108225,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752766670393,PASTRY_TEST_W6_26_DEODORANT_REVIEW_18038664887766945,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1019293427658617,1050103224432053,18068169923707846,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
P28,2026-07-12,2026-08-08,120247752631460393,PASTRY_TEST_W4_16_PRODUCT-PAIRING_TECHNIQUE_17972766057048086,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,1533675107938826,1645984360460973,18057307034782080,pastryskincare.co.za,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-07-12..2026-08-08, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
